UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
13,0,44,4,16,5000,1.650732054
13,0,41,8,16,6000,1.653879068
13,1,49,8,16,1700,1.70336337
13,0,65,8,16,5000,1.71567703
13,0,32,2,16,3000,1.752875244
13,0,54,4,16,3000,1.569362935
13,0,52,2,13,2800,1.721886232
13,0,28,2,16,2000,1.593421734
13,0,50,4,12,3000,1.724942074
13,0,30,8,12,2000,1.80464669
13,1,41,8,16,3500,1.621108598
13,0,41,8,12,1000,1.755731441
13,0,71,8,5,1000,1.631484291
13,0,43,8,12,1600,1.869023729
13,1,32,2,15,1300,1.603730306
13,0,38,8,12,6000,1.720974171
13,0,19,8,12,1500,1.622889457
13,1,52,8,12,500,1.751586472
13,0,25,2,11,1280,1.748750832
13,0,65,8,5,80,1.795003257
13,0,20,2,12,1000,1.573320072
13,1,48,8,12,500,1.548256078
13,1,53,8,12,1900,1.643649676
13,1,49,8,9,789,1.719744501
13,0,32,8,12,3000,1.645655757
13,0,43,2,12,1200,1.647269992
13,0,53,8,11,5000,1.710647946
13,0,72,8,12,788,1.818875505
13,0,36,8,1,2200,1.660692365
13,0,30,2,12,10000,1.704974074
13,0,53,8,13,2500,1.749547049
13,1,42,8,12,2800,1.489296825
13,0,55,8,12,3200,1.720405639
13,0,37,8,12,1600,1.536535113
13,1,45,8,16,1800,1.745821146
13,0,51,8,12,788,1.835421573
13,1,53,2,16,2300,1.725102966
13,0,37,8,16,1500,1.703616598
13,1,53,8,8,1200,1.64483555
13,0,23,2,10,788,1.768503213
13,1,51,8,16,1200,1.553642913
13,1,39,8,3,788,1.618850654
13,0,40,4,16,7000,1.841474627
13,1,46,8,8,2400,1.716510643
13,0,39,2,16,4000,1.641780473
13,0,42,8,16,1500,1.729591873
13,1,25,2,15,2500,1.741165639
13,1,42,8,12,1800,1.644061183
13,0,67,8,12,4000,1.646866112
13,1,40,2,15,880,1.601864641
13,0,64,2,4,788,1.692322753
13,1,77,4,7,3000,1.789051001
13,1,33,2,15,1599,1.612444408
13,0,27,6,13,800,1.661383798
13,0,34,2,12,6000,1.614711254
13,0,48,8,16,12000,1.724847554
13,0,38,8,3,1400,1.728579362
13,0,34,8,1,800,1.732200703
13,1,40,8,12,834,1.700441927
13,0,36,2,12,1200,1.740033464
13,0,48,8,12,900,1.702683117
13,0,47,8,16,1000,1.672134435
13,0,50,8,13,1200,1.497341579
13,0,47,8,12,789,1.556357705
13,0,38,8,12,1000,1.650909418
13,1,54,2,12,990,1.858875779
13,1,50,8,12,0,1.591697344
13,0,38,8,12,1300,1.81239573
13,0,49,8,12,609,1.683055375
13,0,28,8,12,1500,1.690073453
13,1,35,8,12,720,1.687889614
13,0,25,8,9,1200,1.76345753
13,1,52,8,6,320,1.676646905
13,0,35,8,10,812,1.717223342
13,0,40,8,3,800,1.810798052
13,0,58,2,6,1281,1.628809067
13,0,41,8,12,3200,1.598701729
13,0,25,8,12,800,1.789183156
13,0,29,8,16,1200,1.526436641
13,0,52,8,9,1000,1.647646374
13,0,53,8,7,788,1.6415287
13,0,48,4,12,2000,1.626272742
13,0,40,8,7,1200,1.755724896
13,1,38,8,12,1500,1.707554957
13,0,52,8,3,900,1.800967041
13,0,59,8,6,788,1.808824766
13,0,53,8,6,1000,1.844124905
13,1,46,8,12,788,1.679762477
13,0,62,2,4,2750,1.720382847
13,1,30,2,17,788,1.631545142
13,1,47,2,12,1500,1.506620615
13,0,42,8,5,350,1.719931283
13,0,38,8,12,2000,1.730355709
13,0,25,8,12,960,1.665043902
13,0,39,8,8,800,1.702697659
13,1,56,8,6,1600,1.655854199
13,0,33,8,9,2500,1.701619518
13,0,30,8,9,1200,1.866979529
13,0,31,8,13,788,1.766264987
13,1,30,8,9,100,1.60963157
13,0,37,4,12,1500,1.615484379
13,0,33,8,5,1500,1.56141412
13,1,39,8,12,300,1.74557059
13,1,66,8,1,780,1.753200739
13,0,43,0,6,788,1.687805323
13,0,28,4,15,2200,1.820807495
13,0,58,8,12,2400,1.650666794
13,0,42,8,5,1000,1.605689733
13,0,37,8,16,1190,1.676047008
13,0,51,2,9,500,1.423699766
13,0,37,8,12,1100,1.597771413
13,0,39,0,9,830,1.615991555
13,0,30,4,12,1400,1.733072566
13,0,29,8,12,1100,1.572120167
13,0,48,0,8,750,1.66594777
13,0,27,8,12,788,1.670798535
13,0,40,8,16,2780,1.690685478
13,1,44,8,12,1100,1.826065848
13,0,31,2,6,1925,1.804387195
13,1,29,0,12,275,1.734240732
13,0,52,4,5,400,1.671346052
13,0,31,8,12,1035,1.654321732
13,0,41,8,1,788,1.681161994
13,1,71,2,12,1500,1.795257903
13,0,29,8,14,1200,1.735622528
13,0,39,2,1,2000,1.608182688
13,0,30,8,8,1300,1.745157414
13,1,47,4,12,250,1.679629638
13,0,36,8,12,1100,1.594071763
13,1,44,2,12,700,1.669777924
13,0,43,6,12,900,1.730234096
13,0,42,8,1,1800,1.674549603
13,0,21,2,12,1100,1.699527667
13,0,45,4,15,7000,1.646211966
13,0,35,8,12,1200,1.600457714
13,0,39,8,9,790,1.673007679
13,1,36,8,1,360,1.71323719
13,0,43,8,12,1000,1.80073376
13,0,33,8,12,1550,1.792447547
13,0,20,2,11,1200,1.641064516
13,0,53,8,12,3000,1.687262076
13,1,40,8,12,1040,1.600013525
13,0,20,2,8,1200,1.708095878
13,0,32,8,6,973,1.704029626
13,0,33,4,9,1000,1.666097725
13,0,62,0,1,600,1.574467762
13,0,31,8,11,788,1.65962881
13,0,20,8,12,810,1.901774098
13,1,35,8,11,788,1.575952715
13,0,43,8,7,2000,1.601654301
13,0,21,8,6,1200,1.613592723
13,0,38,8,12,1980,1.602772734
13,1,45,0,12,1500,1.720707292
13,0,29,8,9,1100,1.703989005
13,0,68,8,9,800,1.641040693
13,0,36,8,16,2500,1.69363915
13,1,41,4,12,0,1.671189008
13,1,45,8,12,888,1.640746095
13,0,31,8,12,1000,1.602923698
13,0,34,8,12,1400,1.754881508
13,0,46,8,12,910,1.654082838
13,1,73,8,9,0,1.475845574
13,0,36,8,9,1590,1.680892599
13,1,27,8,12,1000,1.868013355
13,0,23,8,12,1065,1.631647308
13,0,33,2,4,800,1.532285997
13,0,51,8,9,300,1.637377913
13,0,69,8,1,200,1.647189344
13,1,32,8,11,500,1.753955143
13,1,37,8,5,1000,1.612447743
13,0,47,4,4,1000,1.811804644
13,1,45,8,12,3200,1.659299701
13,1,47,4,6,820,1.637935312
13,0,32,8,9,788,1.575777529
13,1,40,2,15,1500,1.658996382
13,1,33,8,17,500,1.709838307
13,0,46,2,12,1100,1.849518042
13,1,52,8,1,600,1.699411276
13,1,48,8,12,6000,1.795194582
13,1,29,8,8,788,1.800767921
13,0,19,8,9,700,1.576047671
13,0,65,2,9,1500,1.720555168
13,0,54,8,8,1400,1.808935896
13,0,48,8,1,1300,1.76316997
13,1,39,8,15,1500,1.769661547
13,0,24,8,12,2000,1.586029119
13,0,23,2,14,1700,1.890887929
13,0,55,8,16,2000,1.619702984
13,0,34,4,14,3500,1.72833484
13,0,36,8,16,4000,1.717926138
13,0,46,8,16,5000,1.74510484
13,0,44,8,16,1800,1.643054105
13,1,61,8,7,500,1.641701755
13,1,45,8,16,2000,1.721900257
13,0,34,8,12,1800,1.732132767
13,0,46,8,16,3500,1.721790256
13,1,40,8,12,725,1.692818072
13,0,47,8,14,2900,1.747321971
13,1,43,8,12,1600,1.728039907
13,0,22,2,11,600,1.755108059
13,0,51,4,12,4000,1.689739023
13,0,62,8,8,2500,1.695515972
13,0,59,8,8,3000,1.732758222
13,1,56,8,9,1400,1.659255211
13,0,29,2,12,2500,1.735681186
13,1,38,8,12,300,1.648213108
13,0,30,8,12,500,1.621647505
13,0,55,8,4,1200,1.653158758
13,0,46,8,14,2000,1.66095206
13,0,42,8,12,1600,1.713943249
13,0,34,8,16,5000,1.69820476
13,1,36,8,16,1400,1.672894012
13,1,51,8,9,800,1.71257977
13,1,59,8,7,200,1.698551601
13,1,51,8,8,100,1.704632223
13,1,46,8,12,700,1.764949643
13,0,28,2,16,2500,1.723722572
13,0,53,8,16,3500,1.586810879
13,0,56,2,8,2000,1.774806956
13,0,59,2,15,4000,1.798950368
13,0,67,2,2,200,1.63560637
13,0,21,8,6,1200,1.727452036
13,1,32,8,6,788,1.753102373
13,0,38,8,12,1500,1.696638174
13,1,46,2,5,1000,1.694406582
13,1,38,8,16,3500,1.786923324
13,0,47,4,8,1200,1.69295233
13,1,43,8,13,860,1.62649112
13,0,30,8,12,1000,1.723865359
13,0,24,2,12,1200,1.745274584
13,0,46,8,5,2500,1.625509633
13,0,32,8,12,1500,1.722504742
13,0,39,8,14,2800,1.633575889
13,0,52,8,9,1400,1.758663834
13,0,44,8,8,1200,1.555533504
13,0,46,8,12,1500,1.586325552
13,1,20,8,12,1200,1.814019278
13,0,37,8,16,2800,1.627196937
13,1,58,2,16,788,1.632189341
13,0,28,8,12,1500,1.643313643
13,0,41,8,12,5000,1.774681361
13,1,45,8,1,350,1.654688601
13,0,46,2,4,1400,1.620144655
13,1,43,8,13,1200,1.653326315
13,1,65,2,8,1000,1.690719128
13,1,53,8,16,2000,1.698570087
13,0,41,8,12,1200,1.817624836
13,1,47,8,16,2000,1.738453371
13,1,30,8,11,300,1.792494404
13,0,46,2,12,3500,1.848025975
13,1,40,8,11,1000,1.696255016
13,0,50,8,11,1300,1.675829624
13,0,21,8,12,2000,1.700612595
13,0,52,8,12,1200,1.595263425
13,1,44,8,12,350,1.739353498
13,1,19,8,8,170,1.69132509
13,0,22,8,11,800,1.655519176
13,0,39,4,12,2200,1.608730545
13,0,59,8,7,2500,1.646822474
13,0,37,8,12,2000,1.697503161
13,0,54,8,9,2000,1.726042602
13,0,24,2,12,1200,1.627522802
13,0,55,8,10,788,1.527237371
13,0,40,8,1,1000,1.670416832
13,1,31,8,14,922,1.742813132
13,0,41,2,16,4000,1.684242736
13,1,31,8,11,300,1.556711663
13,0,33,2,6,788,1.676468998
13,1,38,8,3,788,1.573133778
13,1,37,8,6,800,1.719710011
13,0,29,8,12,865,1.781130009
13,0,37,2,12,1200,1.674427556
13,1,29,8,13,788,1.789029229
13,0,41,2,12,8500,1.731749151
13,0,83,8,2,200,1.740338541
13,1,27,8,12,900,1.670371687
13,1,50,8,16,300,1.670288068
13,0,33,2,12,4000,1.849123508
13,1,22,8,1,500,1.765633337
13,1,35,8,1,400,1.845425055
13,0,23,8,12,900,1.678595337
13,0,23,4,14,1508,1.594016902
13,0,60,8,6,2000,1.69651551
13,0,38,8,12,1800,1.754134478
13,0,37,8,9,788,1.794909621
13,1,29,8,13,1500,1.593687794
13,0,38,8,12,788,1.668747778
13,0,41,8,16,1200,1.773141716
13,0,52,8,5,998,1.743721243
13,0,38,8,12,2500,1.670155236
13,0,53,8,9,4500,1.629002772
13,1,40,8,11,1000,1.824773744
13,1,38,8,12,950,1.719698165
13,1,29,4,6,300,1.603674289
13,0,38,8,5,3000,1.681980522
13,0,31,8,12,800,1.599993319
13,1,61,8,11,788,1.63416758
13,0,42,8,8,1577,1.692623907
13,0,49,8,12,4250,1.701994758
13,0,30,2,12,3400,1.803134284
13,1,54,2,16,4200,1.669250088
13,1,37,8,16,4800,1.570607561
13,0,32,8,16,2500,1.831340714
13,0,48,8,13,3850,1.72797826
13,0,43,8,16,3000,1.751518969
13,0,28,8,16,2290,1.668333928
13,0,55,8,12,2800,1.537406828
13,1,46,8,10,1104,1.557698139
13,0,27,8,14,3800,1.69915478
13,0,47,8,12,3000,1.753813012
13,0,46,8,16,3500,1.587134443
13,0,52,8,12,1090,1.675035092
13,0,32,2,12,1700,1.677455425
13,1,49,8,15,350,1.76747561
13,1,25,8,16,3000,1.67978115
13,0,58,8,12,3000,1.815052443
13,0,48,8,9,4812,1.690854668
13,1,34,8,12,788,1.731760577
13,0,38,2,12,1200,1.716741996
13,1,34,8,12,788,1.674766343
13,0,33,8,7,1200,1.603660014
13,1,37,8,12,1200,1.770187459
13,0,34,2,5,1200,1.712897622
13,0,48,8,4,1000,1.64846451
13,0,34,8,15,1200,1.627671223
13,0,60,8,9,1200,1.686023118
13,0,39,2,11,800,1.676983613
13,1,36,8,12,1000,1.64943971
13,1,45,8,9,788,1.646914249
13,0,43,2,11,2000,1.873562582
13,0,28,4,12,1000,1.790502646
13,0,31,8,5,1500,1.705985793
13,0,30,8,2,788,1.76496012
13,1,35,8,12,788,1.853650982
13,0,37,8,12,1200,1.884420292
13,0,42,8,9,788,1.616673891
13,1,55,8,17,1600,1.795061361
13,0,55,8,1,1300,1.775882943
13,0,48,8,9,1800,1.706822925
13,1,35,4,12,400,1.690741674
13,1,37,8,12,8000,1.640595364
13,1,46,8,12,800,1.801217413
13,1,37,2,9,800,1.678626692
13,0,39,8,7,1000,1.814622924
13,0,54,2,6,800,1.610921916
13,1,37,8,9,1200,1.666873407
13,0,53,8,9,700,1.552494371
13,0,51,8,9,1200,1.558454732
13,0,35,8,6,1000,1.710897971
13,0,64,8,1,1000,1.825360463
13,1,27,8,5,950,1.835659463
13,1,35,8,12,800,1.724710073
13,0,50,8,12,1800,1.643553562
13,1,54,2,12,1500,1.669032753
13,0,37,8,1,1500,1.644729218
13,0,22,2,9,900,1.530301937
13,1,39,8,7,1200,1.69207562
13,0,54,8,13,900,1.809519559
13,1,62,2,1,500,1.681637101
13,0,56,2,12,788,1.627038639
13,1,48,2,17,800,1.453578407
13,1,29,8,10,200,1.778780684
13,0,62,8,1,1000,1.734064851
13,0,24,8,1,1500,1.626751374
13,1,30,8,9,400,1.727500314
13,0,33,4,7,1200,1.787674493
13,0,42,2,12,1800,1.494444797
13,0,37,8,12,2000,1.535976108
13,0,43,8,7,2400,1.62611653
13,1,34,8,1,1500,1.774621708
13,0,64,8,5,450,1.675668725
13,1,32,2,6,788,1.831234228
13,0,44,2,9,2800,1.7164176
13,0,47,8,12,1600,1.698636463
13,1,36,2,8,788,1.771938434
13,0,38,8,12,1000,1.690607348
13,1,23,8,12,600,1.787877247
13,1,28,2,12,300,1.769738085
13,0,24,8,11,800,1.785135088
13,0,53,8,12,3000,1.611724565
13,1,49,2,12,800,1.677765082
13,1,39,8,12,928,1.68728914
13,0,36,8,12,3000,1.671944571
13,0,30,2,12,1200,1.712989112
13,1,35,8,12,4000,1.613541457
13,1,32,8,8,300,1.707915429
13,1,62,8,12,1800,1.65292839
13,0,60,8,1,4000,1.639141248
13,1,44,8,2,200,1.767648546
13,1,37,8,4,800,1.695135243
13,0,36,8,12,1000,1.620549232
13,0,44,8,9,600,1.668670683
13,1,28,2,16,4000,1.758044513
13,0,26,2,12,1700,1.804401712
13,1,41,8,3,400,1.754650973
13,1,40,8,6,600,1.795658251
13,0,34,8,6,1000,1.773829259
13,1,52,2,16,4000,1.661327103
13,1,45,8,12,1000,1.797461934
13,0,35,8,12,1000,1.682029366
13,1,37,8,16,2500,1.8301634
13,1,48,8,2,788,1.543214658
13,1,36,2,12,1039,1.835562453
13,1,45,8,12,788,1.685664475
13,0,45,8,12,800,1.749232231
13,1,32,8,12,830,1.72519989
13,1,45,8,7,800,1.537068241
13,0,48,0,8,500,1.725878565
13,0,55,2,5,830,1.642320861
13,0,35,8,12,1152,1.776968786
13,0,46,4,6,3000,1.566139747
13,1,40,8,4,788,1.672681952
13,0,19,8,12,1200,1.661063198
13,1,40,8,5,400,1.839158292
13,0,52,2,3,300,1.572512976
13,0,47,4,2,850,1.48587518
13,0,36,8,12,1200,1.785032086
13,0,45,8,9,2000,1.749374697
13,0,54,4,12,984,1.747518529
13,0,32,8,12,1372,1.720632748
13,0,35,8,9,1000,1.761346849
13,0,26,8,4,788,1.598650095
13,1,74,8,3,940,1.624664124
13,1,32,8,12,950,1.657018717
13,0,61,8,15,2000,1.553482583
13,0,36,8,9,1500,1.614057112
13,0,24,8,12,1500,1.622954414
13,0,42,8,6,2000,1.666875857
13,1,54,8,1,2000,1.864572598
13,1,42,8,12,2500,1.735125575
13,1,37,8,15,1600,1.725801791
13,0,55,8,16,4000,1.643036482
13,0,39,8,6,1500,1.678471396
13,0,45,8,12,1100,1.910972511
13,1,42,8,12,1050,1.599409065
13,0,45,2,10,1500,1.746559224
13,0,37,8,9,788,1.675185892
13,0,62,8,5,1200,1.647157057
13,0,58,2,16,775,1.69432514
13,0,46,4,9,976,1.605521779
13,0,49,2,1,2100,1.562084002
13,0,20,8,12,1300,1.685926724
13,0,43,8,12,950,1.793727215
13,0,46,8,3,600,1.703592616
13,0,38,8,7,788,1.791446998
13,0,44,8,9,2000,1.569214197
13,0,32,8,12,1000,1.698994913
13,0,38,8,7,1200,1.906181039
13,0,47,8,12,1500,1.819303889
13,0,46,8,1,1500,1.658039692
13,1,41,8,12,900,1.663623417
13,0,41,8,12,1500,1.683115089
13,0,26,2,12,1800,1.712175828
13,0,46,2,8,3000,1.802898842
13,0,52,8,4,500,1.692916193
13,0,44,8,12,800,1.752764603
13,0,28,4,12,1400,1.741540712
13,1,29,8,16,2000,1.631449895
13,0,35,8,12,2800,1.801909608
13,0,27,2,12,2000,1.753318021
13,1,23,8,10,350,1.776531625
13,0,27,4,7,1000,1.67351847
13,0,36,8,12,2000,1.681677967
13,0,29,8,12,900,1.650231052
13,0,38,2,9,2000,1.937031249
13,0,56,8,9,1800,1.75099591
13,1,35,8,9,922,1.734513826
13,1,42,2,12,1100,1.893274113
13,0,39,8,11,2300,1.645645794
13,1,60,8,16,600,1.658931922
13,1,56,8,5,600,1.7195771
13,0,79,0,2,1000,1.824824461
13,0,54,8,9,2500,1.69780783
13,0,47,8,8,500,1.778298938
13,1,84,8,8,250,1.563213104
13,1,55,8,12,1500,1.695561731
13,0,33,8,12,2000,1.688450064
13,1,38,8,16,1018,1.547873291
13,0,61,8,4,900,1.56200849
13,0,22,4,12,1000,1.695440277
13,0,49,8,12,780,1.725809253
13,0,45,8,6,1200,1.659438109
13,0,57,4,9,1600,1.556981762
13,1,49,8,1,788,1.664059073
13,1,45,8,11,788,1.612947435
13,0,21,8,9,400,1.726272973
13,1,37,8,6,810,1.604577234
13,1,40,2,12,788,1.565939957
13,0,35,8,5,850,1.696107969
13,0,22,8,10,788,1.674684052
13,0,55,8,16,500,1.781495116
13,1,27,2,16,6000,1.782325463
13,0,42,8,12,1200,1.680678355
13,0,36,8,12,980,1.663844304
13,1,53,4,1,600,1.735979877
13,0,33,8,12,2100,1.772108827
13,1,43,2,9,150,1.615045452
13,1,43,8,12,1100,1.776017872
13,1,61,2,1,1100,1.865049398
13,1,18,8,12,800,1.604671182
13,0,33,4,12,2100,1.752464984
13,1,31,2,12,1200,1.775139852
13,0,63,8,1,1600,1.719871834
13,0,46,2,12,6500,1.790267509
13,1,24,8,9,600,1.632742479
13,0,22,8,12,700,1.684542185
13,0,56,8,8,788,1.666390235
13,0,28,8,6,788,1.822567699
13,1,55,8,7,500,1.570659232
13,0,50,8,9,788,1.700119198
13,0,21,8,8,788,1.725318273
13,1,31,2,8,788,1.700615781
13,0,61,4,5,500,1.617192284
13,1,60,8,12,788,1.774212597
13,0,22,8,12,788,1.728900617
13,0,38,8,9,3500,1.580574274
13,0,53,8,12,2500,1.697258486
13,0,37,2,6,800,1.782177509
13,1,42,2,12,980,1.545655451
13,0,19,4,1,900,1.703228264
13,0,61,8,12,900,1.727425346
13,1,41,8,9,788,1.765715883
13,0,32,2,12,3500,1.778758611
13,0,51,2,4,1200,1.639054596
13,0,51,8,3,1200,1.779440083
13,0,57,8,16,5000,1.724667466
13,0,31,0,12,1500,1.778734458
13,1,48,2,8,120,1.677076788
13,0,26,8,12,1900,1.688993241
13,0,39,8,6,2000,1.564336158
13,0,30,8,6,1040,1.600278008
13,0,26,8,12,970,1.755390746
13,0,41,8,12,1380,1.698434629
13,0,24,2,9,1200,1.703026054
13,0,60,8,1,350,1.666711758
13,0,54,8,12,1200,1.606027262
13,1,51,8,5,800,1.522184297
13,1,60,8,9,800,1.696560704
13,0,43,2,12,1000,1.717105291
13,0,54,4,12,500,1.64082578
13,0,23,8,7,788,1.658013296
13,0,31,2,12,2000,1.836132183
13,0,30,2,12,788,1.767548527
13,1,70,8,8,1000,1.757518465
13,0,57,8,14,4500,1.666886841
13,1,46,2,12,800,1.788390195
13,0,32,8,10,1500,1.558245455
13,1,47,8,12,788,1.552402871
13,0,34,8,12,980,1.610579368
13,1,42,8,12,815,1.700161978
13,1,57,8,12,1500,1.690433995
13,0,53,8,2,1200,1.64638254
13,0,25,8,9,1200,1.719372763
13,1,55,8,12,1800,1.652845755
13,0,43,8,12,3000,1.73434104
13,0,27,8,12,1000,1.75620186
13,0,23,8,9,900,1.61160384
13,1,30,2,1,788,1.754872769
13,0,47,2,1,788,1.707616528
13,1,24,8,9,788,1.772122153
13,0,43,8,12,1600,1.725667737
13,0,49,2,7,1500,1.800712711
13,0,21,8,7,1200,1.700493019
13,0,30,8,8,788,1.684641568
13,1,51,8,5,788,1.650582922
13,0,33,8,12,300,1.584099481
13,0,22,8,8,1000,1.787678884
13,0,38,8,12,300,1.563098686
13,1,46,8,12,1000,1.808298285
13,0,41,8,8,788,1.779699663
13,0,47,8,1,1500,1.610398914
13,1,35,2,13,1150,1.678075786
13,0,46,4,9,3300,1.694390731
13,0,29,0,6,1216,1.753328123
13,0,30,8,6,1200,1.823953873
13,0,46,8,9,1200,1.748317066
13,0,35,8,6,4000,1.673295905
13,0,44,8,12,300,1.859452047
13,1,40,2,5,1000,1.738192683
13,0,39,2,5,788,1.836900226
13,1,37,8,12,1000,1.645268409
13,0,28,8,11,400,1.742411913
13,1,32,8,12,900,1.657326103
13,1,39,8,6,400,1.742563753
13,0,54,0,12,1900,1.850688706
13,1,53,8,1,400,1.671567534
13,0,49,8,6,1200,1.713916597
13,0,55,8,9,1500,1.638397495
13,0,48,8,11,1086,1.670015223
13,0,41,8,3,600,1.72250167
13,1,31,8,8,300,1.640236118
13,1,22,4,16,788,1.678184438
13,0,52,8,12,500,1.61599101
13,1,56,8,12,100,1.801611315
13,0,38,0,7,2800,1.614557744
13,0,43,8,12,1200,1.801394636
13,0,21,8,5,788,1.668819594
13,0,48,8,8,788,1.655847379
13,0,28,8,9,500,1.680818111
13,0,23,8,5,850,1.706482918
13,0,45,4,1,788,1.689759133
13,1,40,4,5,850,1.755947565
13,0,42,8,12,1400,1.670667133
13,0,35,2,5,788,1.904418315
13,1,21,8,11,950,1.847057405
13,0,38,8,12,1500,1.697595295
13,0,22,8,12,300,1.797446835
13,0,22,8,6,400,1.807464119
13,0,55,8,1,788,1.685334448
13,0,22,8,12,600,1.557639168
13,0,38,4,12,788,1.692247731
13,1,43,8,9,450,1.755827582
13,0,45,4,16,1100,1.810057563
13,0,23,8,10,500,1.700254073
13,0,50,8,6,380,1.632403012
13,0,80,8,5,0,1.876840417
13,0,44,8,10,500,1.705706863
13,0,35,8,10,350,1.685007336
13,0,70,4,5,0,1.693895186
13,1,36,8,4,400,1.786474035
13,1,30,8,12,560,1.640650415
13,1,33,8,16,1000,1.633176826
13,1,38,0,10,788,1.731488405
13,0,52,8,16,1300,1.779088268
13,1,27,8,9,500,1.709783208
13,0,36,0,12,1400,1.705752346
13,0,37,0,11,600,1.612228382
13,0,29,0,6,788,1.594589462
13,1,32,0,3,788,1.504842311
13,1,31,0,17,0,1.659467223
13,0,57,0,6,788,1.821198581
13,0,44,0,17,250,1.89655649
13,0,27,8,5,700,1.831076137
13,0,24,8,12,825,1.868227041
13,0,40,8,5,1700,1.628784921
13,0,44,8,6,788,1.757026682
13,0,39,8,5,300,1.703014271
13,0,30,8,6,200,1.568210061
13,0,69,8,9,150,1.842806949
13,0,51,8,3,500,1.656930633
13,0,48,8,2,300,1.75008334
13,0,39,8,7,300,1.764981047
13,0,26,8,8,1700,1.852893396
13,0,51,8,8,2000,1.587877452
13,1,38,4,8,600,1.679233214
13,0,32,2,12,2500,1.55407616
13,0,35,2,12,2000,1.763206834
13,0,20,8,9,1200,1.655407958
13,0,54,8,1,1800,1.797962956
13,1,49,8,1,400,1.606850604
13,0,52,8,6,1097,1.671694551
13,0,64,2,12,1000,1.624024541
13,0,26,8,5,1800,1.696873238
13,1,42,8,12,788,1.786434984
13,1,42,8,12,788,1.776576374
13,0,60,4,1,300,1.770738304
13,1,37,8,9,800,1.597490933
13,0,36,8,12,400,1.666707499
13,0,46,8,9,400,1.702962321
13,1,33,8,5,400,1.760463936
13,0,48,8,12,1200,1.635980834
13,1,56,8,16,788,1.61900928
13,1,29,8,8,400,1.715407378
13,1,56,8,8,500,1.731196426
13,1,51,8,1,400,1.668476218
13,1,45,8,10,300,1.648083639
13,0,28,8,11,250,1.691918102
13,0,45,8,12,920,1.692614466
13,1,34,8,6,100,1.614115266
13,1,34,8,7,500,1.701203256
13,0,38,8,6,150,1.609666101
13,0,40,8,6,200,1.755446356
13,0,31,8,9,120,1.799314508
13,0,40,8,5,250,1.654513653
13,0,48,2,7,190,1.65293726
13,1,71,8,1,788,1.773473311
13,1,34,8,1,250,1.797178102
13,0,46,8,4,150,1.781590975
13,0,30,8,7,1200,1.822869245
13,1,33,8,5,250,1.835673961
13,1,59,8,16,200,1.691020692
13,0,56,8,3,100,1.606554334
13,1,63,8,3,200,1.666140884
13,0,28,8,12,100,1.719570811
13,0,51,8,9,200,1.738134447
13,0,27,8,9,150,1.761272496
13,1,25,8,12,818,1.58656773
13,0,59,8,4,250,1.749022873
13,1,56,8,6,200,1.662253958
13,0,42,8,5,500,1.724369626
13,0,59,8,4,300,1.538100176
13,0,54,8,5,200,1.702534775
13,1,44,8,3,150,1.632892088
13,0,58,8,9,100,1.538166661
13,0,53,8,6,200,1.721870664
13,1,32,8,16,1200,1.580681113
13,0,50,0,9,100,1.599078018
13,0,27,0,16,920,1.641793774
13,1,21,0,11,50,1.613561502
13,0,21,0,5,50,1.717693515
13,0,42,0,9,70,1.475875426
13,0,38,0,8,50,1.548130403
13,0,22,0,9,150,1.571620144
13,0,56,0,9,70,1.608543049
13,1,25,0,9,60,1.810991243
13,0,24,8,10,80,1.709910113
13,0,34,0,6,75,1.72167483
13,1,20,0,9,50,1.592261375
13,0,18,0,10,60,1.641802414
13,0,54,8,16,3000,1.785236199
13,1,51,8,12,1400,1.660627507
13,0,57,8,9,1200,1.676895648
13,0,25,8,12,800,1.735546944
13,0,44,8,12,1200,1.723531761
13,0,55,8,12,788,1.683614807
13,0,40,8,12,1300,1.707230157
13,1,37,8,11,0,1.673021701
13,1,45,8,12,600,1.725405711
13,0,50,8,7,1200,1.654062461
13,1,50,4,16,15000,1.704978432
13,0,55,8,9,1200,1.627398282
13,0,41,8,12,1500,1.680326021
13,0,23,8,12,1200,1.581966181
13,0,32,8,10,1600,1.620639957
13,0,36,8,9,900,1.568424835
13,0,32,8,12,800,1.78653864
13,0,44,8,9,1500,1.684660194
13,1,41,8,11,780,1.685666174
13,0,63,8,9,800,1.700765676
13,0,36,8,16,900,1.757209557
13,1,36,8,7,788,1.815696386
13,0,67,8,1,700,1.76014983
13,1,27,8,12,1200,1.790468538
13,1,52,8,9,788,1.885794765
13,0,51,8,5,600,1.704105213
13,0,31,8,12,788,1.577005677
13,1,42,8,12,200,1.676566635
13,0,49,8,3,200,1.700679436
13,1,36,8,12,788,1.666909729
13,1,28,8,10,0,1.712505813
13,0,33,8,12,788,1.653403093
13,1,32,8,14,1270,1.964132651
13,1,41,8,5,480,1.7707254
13,1,41,8,12,788,1.719493234
13,0,21,8,4,350,1.537201518
13,1,54,8,12,2833,1.798466506
13,1,59,8,12,788,1.788549932
